DISTCODE地区代码,County Name,County Name E,City Name,City Name E,Province Name,Province Name E,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
341623,利辛县,Lixin County,亳州市,Bozhou City,安徽省,Anhui Province,2.454451835,2.465689948,3.061311491,3.05882577,3.032708795,2.782680088,2.89207009,3.399056158,3.301896657,2.734407206,3.245772412,2.892729303,2.762233357,2.603943455,3.488237463,3.316401239,3.00902745,3.259130456
341702,贵池区,Guichi District,池州市,Chizhou City,安徽省,Anhui Province,4.5058117,4.829727816,4.751870739,4.329707986,4.926928243,4.286272471,4.398671847,4.716183044,4.619610267,4.545431594,4.572750521,4.912524607,4.836202481,4.986139352,5.414130316,5.301403757,4.60783467,4.778783373
341721,东至县,Dongzhi County,池州市,Chizhou City,安徽省,Anhui Province,6.029195276,6.338192861,6.390993907,6.001927438,6.549753271,5.768484246,5.856184805,6.233261166,6.029928152,6.193399699,6.082175718,6.694518503,6.526179034,6.597435365,7.164420737,7.189394322,6.162233497,6.545618327
341722,石台县,Shitai County,池州市,Chizhou City,安徽省,Anhui Province,2.865823724,3.156701441,3.051627529,2.858503244,3.233969418,2.789272369,2.874944346,3.048437217,2.8934555,2.895743285,2.929383871,3.145688998,3.106836999,3.161049705,3.431697318,3.340108817,2.920112809,2.998971849
341723,青阳县,Qingyang County,池州市,Chizhou City,安徽省,Anhui Province,2.173997421,2.33206604,2.315097684,2.095898238,2.375746349,2.026561044,2.1114699,2.285166626,2.237535919,2.202881493,2.206915974,2.350231192,2.368701722,2.432981234,2.634699072,2.578377579,2.242970505,2.341419693
341802,宣州区,Xuanzhou District,宣城市,Xuancheng City,安徽省,Anhui Province,4.383488475,4.691649856,4.884832798,4.278206724,4.607238938,4.216852378,4.368742324,4.754396674,4.804831207,4.860670126,4.724193727,4.852633519,5.079430308,4.943006526,5.442053769,5.370664682,4.73726938,4.740696609
341821,郎溪县,Langxi County,宣城市,Xuancheng City,安徽省,Anhui Province,1.771533682,1.851938336,2.001716576,1.758045716,1.771795487,1.695982071,1.798994093,1.918931807,1.971184951,1.988335094,1.932790569,1.907602375,2.079201023,1.967800889,2.262039418,2.181144939,1.936401294,1.831036824
341822,广德县,Guangde County,宣城市,Xuancheng City,安徽省,Anhui Province,3.837100688,4.078049773,4.251495547,3.751257198,3.783091208,3.505946169,3.822030802,4.07395279,4.035159072,4.153188431,4.055061693,3.986911426,4.428708769,4.172831384,4.765593853,4.577706501,4.258953927,4.126942316
341823,泾县,Jing County,宣城市,Xuancheng City,安徽省,Anhui Province,3.829064838,4.202308646,4.152261739,3.736297672,4.197423355,3.659985773,3.826186,4.159453124,4.00471658,4.005010878,3.951263245,4.135194188,4.348227736,4.331422,4.745290876,4.5660109,3.982556605,4.081453115
341824,绩溪县,Jixi County,宣城市,Xuancheng City,安徽省,Anhui Province,2.44617227,2.742534794,2.538569959,2.454228135,2.736617857,2.425525451,2.519757179,2.703828388,2.50314384,2.576746843,2.382520592,2.537571492,2.766400226,2.63797492,2.844751521,2.702989068,2.535467628,2.491803976
341825,旌德县,Jingde County,宣城市,Xuancheng City,安徽省,Anhui Province,1.771193692,1.987293731,1.880668855,1.768189969,1.976911428,1.774340012,1.840115358,1.982397912,1.857883566,1.877896902,1.811949172,1.906526593,2.04394101,2.013475742,2.169079603,2.09656724,1.878983263,1.888650258
341881,宁国市,Ningguo City,宣城市,Xuancheng City,安徽省,Anhui Province,4.928954309,5.457238891,5.337504937,4.769796164,5.289928892,4.793219533,5.015629624,5.449151987,5.075884146,5.224903527,4.955212234,5.169805799,5.648045518,5.444091027,5.989836808,5.634850468,5.169562291,5.107909321
110101,东城区,Dongcheng District ,北京市,Beijing City,北京市,Beijing City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110102,西城区,Xicheng District,北京市,Beijing City,北京市,Beijing City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110105,朝阳区,Chaoyang District,北京市,Beijing City,北京市,Beijing City,0.388568116,0.423276245,0.50862521,0.548341825,0.57484618,0.566196533,0.54449467,0.493810202,0.588875178,0.575171185,0.523450245,0.576879485,0.595186751,0.586824141,0.568254996,0.541984672,0.602232534,0.617560256
110106,丰台区,Fengtai District,北京市,Beijing City,北京市,Beijing City,0.196388211,0.191239262,0.235402652,0.243996805,0.331566649,0.287051963,0.269735474,0.225853378,0.351900329,0.311299777,0.282261344,0.34517358,0.363173803,0.367956751,0.284515527,0.355635139,0.391916559,0.409200122
110107,石景山区,Shijingshan District,北京市,Beijing City,北京市,Beijing City,0.03524989,0.035129304,0.056874419,0.060965716,0.096907658,0.085262172,0.078763317,0.048885388,0.099134812,0.082079322,0.079493278,0.103990403,0.101553596,0.104803994,0.078039845,0.11536698,0.119114832,0.109385626
110108,海淀区,Haidian District,北京市,Beijing City,北京市,Beijing City,0.260259267,0.267663978,0.34708279,0.356970829,0.507850026,0.464388271,0.446610099,0.336077318,0.534026957,0.462798433,0.422843299,0.517809378,0.517237551,0.534058461,0.418436582,0.553774737,0.587527867,0.585168866
110109,门头沟区,Mentougou District,北京市,Beijing City,北京市,Beijing City,1.358674024,1.137922651,1.465644346,1.650356346,2.218449228,2.003134314,1.711503194,1.298650518,2.32373393,1.836015706,1.779301839,2.189056127,2.33766177,2.164460014,1.836964268,2.375071419,2.46338367,2.352756451
110111,房山区,Fangshan District,北京市,Beijing City,北京市,Beijing City,1.517395228,1.420520228,1.716909062,1.977465538,2.696555698,2.289223197,2.029563884,1.495013007,2.681749934,2.128237528,2.015610511,2.605629437,2.722816097,2.478360674,2.267831941,2.847265789,2.939814542,2.797209464
110112,通州区,Tongzhou District,北京市,Beijing City,北京市,Beijing City,1.488340804,1.513704463,1.490938253,1.430718172,1.65190097,1.486379521,1.510009145,1.475684491,1.613981883,1.588752117,1.478052861,1.465654405,1.603833388,1.530368029,1.58555986,1.645524092,1.565740378,1.530777374
110113,顺义区,Shunyi District,北京市,Beijing City,北京市,Beijing City,0.78655592,0.822597785,0.929144891,1.006515812,1.262485563,1.106793267,1.032980304,0.835568013,1.2790084,1.290343165,1.150057209,1.309535457,1.316600784,1.33485013,1.124813496,1.417533492,1.48169108,1.39340008
110114,昌平区,Changping District,北京市,Beijing City,北京市,Beijing City,1.01633925,0.877060769,1.267544954,1.328347394,1.790310637,1.679528747,1.449528208,1.120745351,1.812411301,1.622600878,1.455009548,1.717634791,1.848388475,1.783522135,1.480441314,1.936069314,1.978153791,1.922630127
110115,大兴区,Daxing District,北京市,Beijing City,北京市,Beijing City,0.634186893,0.713970059,0.756521863,0.819404604,1.135151571,0.947630143,0.916930543,0.708462289,1.093771096,1.000193586,0.88938724,1.05689932,1.090277953,1.044732824,0.916871702,1.143366513,1.201265275,1.173820705
110116,怀柔区,Huairou District,北京市,Beijing City,北京市,Beijing City,1.852892448,1.648788,2.266806988,2.683149158,3.205587149,3.243981518,2.806099644,2.026229946,3.445520676,3.180325587,2.916990168,3.284956574,3.626942827,3.662188214,3.01674045,3.610563698,3.837659237,3.446357462
110117,平谷区,Pinggu District,北京市,Beijing City,北京市,Beijing City,0.630667426,0.606490922,0.775982642,0.960489687,1.265736129,1.060331608,0.981128322,0.772550559,1.269913205,1.24560288,1.088564108,1.251244572,1.269745878,1.287612034,1.060071255,1.324602996,1.3983948,1.273022788
110228,密云县,Miyun County,北京市,Beijing City,北京市,Beijing City,1.712697872,1.61707668,2.204360363,2.526983522,3.104554609,2.904816078,2.569205406,1.999504397,3.361502655,3.243864028,2.858310838,3.131630161,3.498320286,3.547860784,2.823905579,3.551327428,3.691134443,3.388153584
110229,延庆县,Yanqing County,北京市,Beijing City,北京市,Beijing City,1.824744849,1.564189456,2.185126405,2.414691789,2.978488662,3.035739422,2.567372941,1.933331446,3.165623527,2.852985704,2.667931817,2.94501145,3.302131504,3.340109914,2.748162425,3.316962321,3.418841229,3.216353623
350102,鼓楼区,Gulou District,福州市,Fuzhou City,福建省,Fujian Province,0.035541534,0.035123945,0.039203814,0.041733089,0.042775874,0.039334497,0.041763508,0.043294217,0.045960439,0.036761715,0.037421471,0.035220856,0.0354444,0.033690429,0.040794872,0.041399353,0.039035054,0.039818534
350103,台江区,Taijiang District,福州市,Fuzhou City,福建省,Fujian Province,0.008152986,0.009602279,0.011060524,0.010756994,0.011051572,0.010687825,0.008768183,0.011294884,0.010748857,0.013664532,0.012040282,0.012497611,0.011481234,0.012763708,0.012339743,0.011573188,0.010316754,0.012912625
350104,仓山区,Cangshan District,福州市,Fuzhou City,福建省,Fujian Province,0.220172206,0.246498561,0.252830389,0.253729569,0.225996203,0.205017718,0.186745013,0.198347475,0.196720209,0.199724178,0.177106973,0.182186124,0.177529747,0.190806405,0.178283393,0.168984887,0.171093867,0.197562683
350105,马尾区,Mawei District,福州市,Fuzhou City,福建省,Fujian Province,0.69384335,0.819372463,0.803471561,0.877114158,0.790073461,0.756860345,0.704515786,0.792083442,0.790899688,0.813514743,0.693135027,0.734369032,0.719881732,0.786311392,0.771836147,0.735590099,0.717552301,0.749583314
350111,晋安区,Jin'an District,福州市,Fuzhou City,福建省,Fujian Province,1.551710303,1.836366653,1.77751006,1.891247188,1.775694625,1.666466984,1.560107285,1.735317815,1.685100492,1.760098724,1.522197997,1.602103696,1.638303832,1.685413742,1.653560667,1.55143418,1.518221958,1.615376496
350121,闽侯县,Minhou County,福州市,Fuzhou City,福建省,Fujian Province,5.406117171,6.373942646,6.122141478,6.518598844,6.200152997,5.733052181,5.50396663,6.101124604,5.880596735,6.157306839,5.394166502,5.577934173,5.738565439,5.933760845,5.74183903,5.457862129,5.358731938,5.80090799
350122,连江县,Lianjiang County,福州市,Fuzhou City,福建省,Fujian Province,8.615099207,10.15151869,10.0584671,10.77986191,10.02654836,9.356141136,8.934030389,10.05004611,9.805896206,10.02156665,8.773297186,9.096297508,9.114622229,9.668989643,9.540115636,8.863267292,8.749517021,9.487133529
350123,罗源县,Luoyuan County,福州市,Fuzhou City,福建省,Fujian Province,3.04618434,3.633946156,3.57948474,3.767639423,3.560196641,3.266507204,3.130939333,3.551763716,3.376173417,3.571746892,3.123334257,3.20492799,3.296702641,3.452909412,3.40082125,3.160092716,3.116540838,3.362508394
350124,闽清县,Minqing County,福州市,Fuzhou City,福建省,Fujian Province,3.653260813,4.327086017,4.10525814,4.303502125,4.22243205,3.829911023,3.729656238,4.11229538,3.989920699,4.155596327,3.742824225,3.766852559,3.942215489,4.050376115,3.896069595,3.765675953,3.697222078,3.995793222
350125,永泰县,Yongtai County,福州市,Fuzhou City,福建省,Fujian Province,6.233611962,7.263282231,7.009057365,7.564460906,7.180632826,6.671682391,6.536324134,6.863250293,6.929897077,7.189803882,6.398829919,6.571019697,6.688545488,6.997094385,6.583682364,6.41095731,6.399111947,6.820984321
350128,平潭县,Pingtan County,福州市,Fuzhou City,福建省,Fujian Province,2.465371144,2.740723355,2.984921381,2.793125092,2.687090741,2.671741751,2.429229912,2.778745305,2.938883108,2.889308262,2.539181885,2.690029866,2.605482755,2.75061841,2.633308285,2.646608784,2.727509122,2.855778679
350181,福清市,Fuqing City,福州市,Fuzhou City,福建省,Fujian Province,6.010624306,7.06640072,7.091253737,7.440378085,6.813028524,6.67011408,6.308087134,6.823092491,6.947790097,7.023782388,6.315046988,6.655797374,6.462223804,6.934966192,6.625614506,6.522149974,6.372858264,6.72531425
350182,长乐市,Changle City,福州市,Fuzhou City,福建省,Fujian Province,3.380724099,3.920523344,3.91457348,4.190492906,3.803378392,3.673155224,3.467177216,3.838465714,3.934497085,4.015277366,3.507970394,3.665324884,3.512857787,3.749012332,3.667669745,3.539716439,3.450880856,3.777024716
350203,思明区,Siming District,厦门市,Xiamen City,福建省,Fujian Province,0.286871409,0.342378335,0.316463559,0.381546338,0.337737992,0.335339686,0.328236041,0.336772793,0.340566363,0.34162995,0.319520761,0.322889607,0.321426228,0.348668152,0.329536032,0.343595962,0.327752106,0.35032475
350205,海沧区,Haicang District,厦门市,Xiamen City,福建省,Fujian Province,0.529981128,0.621409868,0.601336657,0.675023965,0.606705673,0.570775523,0.564455495,0.570757295,0.586755851,0.59648293,0.56319794,0.558945036,0.555431771,0.564864923,0.53840263,0.554376825,0.51145379,0.55202156
350206,湖里区,Huli District,厦门市,Xiamen City,福建省,Fujian Province,0.088579633,0.102821374,0.101915106,0.109098903,0.095183418,0.086582424,0.079319971,0.076026629,0.07298362,0.073991801,0.067650663,0.069387277,0.075182603,0.080455371,0.07568122,0.081198852,0.075807072,0.079087419
350211,集美区,Jimei District,厦门市,Xiamen City,福建省,Fujian Province,0.786668099,0.917854129,0.90182273,0.987511832,0.917316317,0.871490365,0.842289175,0.866779861,0.877858367,0.89562904,0.854193852,0.845160802,0.839543971,0.866862963,0.81598466,0.830303015,0.764415455,0.824006181
350212,同安区,Tong'an District,厦门市,Xiamen City,福建省,Fujian Province,2.125570958,2.399241951,2.366151611,2.596901448,2.409762374,2.30562701,2.268265661,2.315426362,2.342773624,2.414980206,2.261084823,2.310415079,2.327533524,2.406956798,2.238884855,2.258049995,2.148500188,2.32037295
350213,翔安区,Xiang'an District,厦门市,Xiamen City,福建省,Fujian Province,1.156606173,1.318216301,1.32071361,1.465714204,1.309244362,1.256856526,1.243771953,1.260126374,1.262065018,1.258931736,1.223230102,1.236108644,1.238102319,1.275281765,1.192109459,1.24514581,1.161483039,1.214784535
350302,城厢区,Chengxiang District,莆田市,Putian City,福建省,Fujian Province,1.466288591,1.69655473,1.743554493,1.900217498,1.777623153,1.701179158,1.662798519,1.723165262,1.73037353,1.8175582,1.620862158,1.707644225,1.691063767,1.741845217,1.708397002,1.645884911,1.624313502,1.739508335
350303,涵江区,Hanjiang District,莆田市,Putian City,福建省,Fujian Province,2.403653405,2.771870558,2.759705682,2.984892832,2.788962229,2.651234151,2.554808296,2.688880878,2.70378166,2.782502966,2.497913804,2.648122382,2.577497124,2.73682364,2.597661442,2.528834777,2.463456257,2.62492132
350304,荔城区,Licheng District,莆田市,Putian City,福建省,Fujian Province,0.93476334,1.051184653,1.092107478,1.147053807,1.078888661,1.040724403,0.998053863,1.036386347,1.034744068,1.057686611,0.955242968,0.99367367,0.999606823,1.035272579,0.999086205,0.97065457,0.949350442,1.005302251
350305,秀屿区,Xiuyu District,莆田市,Putian City,福建省,Fujian Province,3.470702501,3.839707173,4.005462599,3.996222942,3.740695405,3.765629948,3.479465629,3.687166931,3.769078308,3.612219813,3.328444023,3.436852876,3.572109541,3.718932769,3.444368774,3.446503634,3.538844917,3.532585962
350322,仙游县,Xianyou County,莆田市,Putian City,福建省,Fujian Province,5.639983173,6.503574193,6.415442499,6.991133921,6.484576015,6.153255795,5.995307474,6.163895717,6.20187747,6.468402898,5.83134065,6.087119523,6.105071399,6.311752159,6.042444165,5.877271437,5.764215092,6.154146362
350402,梅列区,Melie district,三明市,Sanming City,福建省,Fujian Province,0.776020493,0.880932619,0.787200765,0.853095072,0.905911047,0.747408168,0.733170174,0.817210282,0.775084364,0.799440467,0.727148877,0.735131914,0.824891141,0.797013346,0.741485072,0.703630437,0.698933849,0.806581262
350403,三元区,Sanyuan District,三明市,Sanming City,福建省,Fujian Province,1.82744182,2.02540679,1.834413834,1.99521283,2.085554522,1.73535605,1.740430213,1.888119075,1.831009267,1.87734303,1.690140361,1.700900515,1.917885997,1.855439235,1.74234155,1.661677075,1.656200438,1.878248915
350421,明溪县,Mingxi County,三明市,Sanming City,福建省,Fujian Province,3.730356905,4.238489914,3.726283263,4.082219369,4.33483077,3.597182471,3.577529709,4.098241531,3.751181979,3.774773693,3.495778881,3.478689674,3.95023066,3.854338049,3.56516714,3.462439951,3.365618422,3.732822393
350423,清流县,Qingliu County,三明市,Sanming City,福建省,Fujian Province,4.340025492,4.85274912,4.449830834,4.815973717,5.005330944,4.234230935,4.274118337,4.733254345,4.459202111,4.461834437,4.01118213,4.099627924,4.535810107,4.461300813,4.141305638,4.151357414,4.056265326,4.373304026
350424,宁化县,Ninghua County,三明市,Sanming City,福建省,Fujian Province,5.257205644,5.981308292,5.486789851,5.907676023,6.130791109,5.258534395,5.260820266,5.889483803,5.482211287,5.494513056,5.109205917,5.133971507,5.618576815,5.669304815,5.170550844,5.272120772,5.112036385,5.575697496
350425,大田县,Datian County,三明市,Sanming City,福建省,Fujian Province,5.303148667,6.294825412,5.803739908,6.268401425,6.314674067,5.485547719,5.528414305,5.735936909,5.760462065,5.876556586,5.488002641,5.388278518,5.969696459,6.007850414,5.549342952,5.448285134,5.38765038,6.022298639
350426,尤溪县,Youxi County,三明市,Sanming City,福建省,Fujian Province,8.20571433,9.479581855,8.764890404,9.280328198,9.453006027,8.126922308,7.958002772,8.502908726,8.478400276,8.737863234,8.015077549,7.920246776,8.602775144,8.605616601,8.187957449,7.943302189,7.718184437,8.525637673
350427,沙县,Sha County,三明市,Sanming City,福建省,Fujian Province,3.762019532,4.250229519,3.850654783,4.170779019,4.376908647,3.623246624,3.584994972,3.993861673,3.770392929,3.931618278,3.589159639,3.568602933,4.011781667,3.875696286,3.70614007,3.492430371,3.414780088,3.903239706
